Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [314] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, maze::Cell* const&, unsigned long) const [119] std::_Vector_base<maze::Pathway*, std::allocator<maze::Pathway*> >::_M_get_Tp_allocator() [502] std::move_iterator<maze::Priority_and_cell*> std::__make_move_if_noexcept_iterator<maze::Priority_and_cell*, std::move_iterator<maze::Priority_and_cell*> >(maze::Priority_and_cell*)
 [517] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, maze::Pathway*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [327] std::_Vector_base<maze::Pathway*, std::allocator<maze::Pathway*> >::_Vector_base() [145] std::move_iterator<maze::Cell**> std::__make_move_if_noexcept_iterator<maze::Cell**, std::move_iterator<maze::Cell**> >(maze::Cell**)
 [107] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, maze::Cell* const&, unsigned long) const [328] std::_Vector_base<maze::Pathway*, std::allocator<maze::Pathway*> >::~_Vector_base() [161] std::move_iterator<maze::Pathway**> std::__make_move_if_noexcept_iterator<maze::Pathway**, std::move_iterator<maze::Pathway**> >(maze::Pathway**)
 [187] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin() const [525] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_M_allocate(unsigned long) [493] std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> std::__make_move_if_noexcept_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*> >(std::vector<maze::Cell*, std::allocator<maze::Cell*> >*)
  [46] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<maze::Cell* const, unsigned int>, false>*) const [711] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_Vector_impl::_Vector_impl() [549] maze::Priority_and_cell* std::__uninitialized_move_if_noexcept_a<maze::Priority_and_cell*, maze::Priority_and_cell*, std::allocator<maze::Priority_and_cell> >(maze::Priority_and_cell*, maze::Priority_and_cell*, maze::Priority_and_cell*, std::allocator<maze::Priority_and_cell>&)
 [101] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(maze::Cell* const&, unsigned long) const [712] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_Vector_impl::~_Vector_impl() [233] maze::Cell** std::__uninitialized_move_if_noexcept_a<maze::Cell**, maze::Cell**, std::allocator<maze::Cell*> >(maze::Cell**, maze::Cell**, maze::Cell**, std::allocator<maze::Cell*>&)
 [108] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, maze::Cell* const&, unsigned long) const [508] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_M_deallocate(std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, unsigned long) [257] maze::Pathway** std::__uninitialized_move_if_noexcept_a<maze::Pathway**, maze::Pathway**, std::allocator<maze::Pathway*> >(maze::Pathway**, maze::Pathway**, maze::Pathway**, std::allocator<maze::Pathway*>&)
 [267] std::_Hashtable<maze::Cell*, std::pair<maze::Cell* const, unsigned int>, std::allocator<std::pair<maze::Cell* const, unsigned int> >, std::__detail::_Select1st, std::equal_to<maze::Cell*>, std::hash<maze::Cell*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [485] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_M_get_Tp_allocator() [530] std::vector<maze::Cell*, std::allocator<maze::Cell*> >* std::__uninitialized_move_if_noexcept_a<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >(std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::vector<maze::Cell*, std::allocator<maze::Cell*> >*, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > >&)
 [555] std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_get_Tp_allocator() const [713] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_Vector_base() [200] std::__add_ref<std::tuple_element<0ul, std::tuple<maze::Cell* const&> >::type>::type std::get<0ul, maze::Cell* const&>(std::tuple<maze::Cell* const&>&)
 [556] std::_Deque_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_get_map_allocator() const [714] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::~_Vector_base() [244] std::tuple_element<0ul, std::pair<maze::Cell* const, maze::Pathway*> >::type const& std::get<0ul, maze::Cell* const, maze::Pathway*>(std::pair<maze::Cell* const, maze::Pathway*> const&)
 [494] std::_Vector_base<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::_M_get_Tp_allocator() const [715] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>&) [416] std::tuple_element<0ul, std::pair<maze::Cell* const, maze::Pathway*> >::type& std::get<0ul, maze::Cell* const, maze::Pathway*>(std::pair<maze::Cell* const, maze::Pathway*>&)
 [137] std::_Vector_base<maze::Cell*, std::allocator<maze::Cell*> >::_M_get_Tp_allocator() const [716] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>&&) [45] std::tuple_element<0ul, std::pair<maze::Cell* const, unsigned int> >::type const& std::get<0ul, maze::Cell* const, unsigned int>(std::pair<maze::Cell* const, unsigned int> const&)
 [153] std::_Vector_base<maze::Pathway*, std::allocator<maze::Pathway*> >::_M_get_Tp_allocator() const [610] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2> const&) [132] std::tuple_element<0ul, std::pair<maze::Cell* const, unsigned int> >::type& std::get<0ul, maze::Cell* const, unsigned int>(std::pair<maze::Cell* const, unsigned int>&)
 [486] std::_Vector_base<std::vector<maze::Cell*, std::allocator<maze::Cell*> >, std::allocator<std::vector<maze::Cell*, std::allocator<maze::Cell*> > > >::_M_get_Tp_allocator() const [717] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<maze::Maze>(maze::Maze*) [151] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [685] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::get() const [718] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [472] maze::Cell** std::copy<__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, maze::Cell**>(__gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, __gnu_cxx::__normal_iterator<maze::Cell* const*, std::vector<maze::Cell*, std::allocator<maze::Cell*> > >, maze::Cell**)
  [77] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::operator->() const [561] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [234] maze::Cell** std::copy<std::move_iterator<maze::Cell**>, maze::Cell**>(std::move_iterator<maze::Cell**>, std::move_iterator<maze::Cell**>, maze::Cell**)
 [435] std::move_iterator<maze::Priority_and_cell*>::base() const [719] std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>&&) [258] maze::Pathway** std::copy<std::move_iterator<maze::Pathway**>, maze::Pathway**>(std::move_iterator<maze::Pathway**>, std::move_iterator<maze::Pathway**>, maze::Pathway**)
 [479] std::move_iterator<maze::Priority_and_cell*>::operator*() const [498] std::move_iterator<maze::Priority_and_cell*>::move_iterator(maze::Priority_and_cell*) [64] std::remove_reference<maze::Priority_and_cell&>::type&& std::move<maze::Priority_and_cell&>(maze::Priority_and_cell&)
 [138] std::move_iterator<maze::Cell**>::base() const [480] std::move_iterator<maze::Priority_and_cell*>::operator++() [503] std::remove_reference<maze::Priority_and_cell*&>::type&& std::move<maze::Priority_and_cell*&>(maze::Priority_and_cell*&)
 [154] std::move_iterator<maze::Pathway**>::base() const [141] std::move_iterator<maze::Cell**>::move_iterator(maze::Cell**) [627] std::remove_reference<maze::Cell*&>::type&& std::move<maze::Cell*&>(maze::Cell*&)
 [428] std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::base() const [157] std::move_iterator<maze::Pathway**>::move_iterator(maze::Pathway**) [576] std::remove_reference<maze::Maze*&>::type&& std::move<maze::Maze*&>(maze::Maze*&)
 [443] std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::operator*() const [490] std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::move_iterator(std::vector<maze::Cell*, std::allocator<maze::Cell*> >*) [424] std::remove_reference<maze::Cell**&>::type&& std::move<maze::Cell**&>(maze::Cell**&)
 [395] std::priority_queue<maze::Priority_and_cell, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >, std::less<maze::Priority_and_cell> >::top() const [447] std::move_iterator<std::vector<maze::Cell*, std::allocator<maze::Cell*> >*>::operator++() [577] std::remove_reference<maze::Cell***&>::type&& std::move<maze::Cell***&>(maze::Cell***&)
 [396] std::priority_queue<maze::Priority_and_cell, std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >, std::less<maze::Priority_and_cell> >::empty() const [720] std::unordered_map<maze::Cell*, maze::Pathway*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> > >::unordered_map(unsigned long, std::hash<maze::Cell*> const&, std::equal_to<maze::Cell*> const&, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> > const&) [628] std::remove_reference<std::allocator<maze::Priority_and_cell>&>::type&& std::move<std::allocator<maze::Priority_and_cell>&>(std::allocator<maze::Priority_and_cell>&)
 [301] std::_Deque_iterator<maze::Cell*, maze::Cell*&, maze::Cell**>::operator*() const [721] std::unordered_map<maze::Cell*, maze::Pathway*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> > >::~unordered_map() [432] std::remove_reference<std::allocator<maze::Cell*>&>::type&& std::move<std::allocator<maze::Cell*>&>(std::allocator<maze::Cell*>&)
  [16] std::hash<maze::Cell*>::operator()(maze::Cell* const&) const [316] std::unordered_map<maze::Cell*, maze::Pathway*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, maze::Pathway*> > >::operator[](maze::Cell* const&) [755] std::remove_reference<std::shared_ptr<maze::Maze>&>::type&& std::move<std::shared_ptr<maze::Maze>&>(std::shared_ptr<maze::Maze>&)
  [17] std::hash<unsigned long>::operator()(unsigned long) const [380] std::unordered_map<maze::Cell*, unsigned int, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, unsigned int> > >::end() [201] std::remove_reference<std::_Tuple_impl<1ul>&>::type&& std::move<std::_Tuple_impl<1ul>&>(std::_Tuple_impl<1ul>&)
 [152] std::less<maze::Priority_and_cell>::operator()(maze::Priority_and_cell const&, maze::Priority_and_cell const&) const [381] std::unordered_map<maze::Cell*, unsigned int, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, unsigned int> > >::find(maze::Cell* const&) [756] std::remove_reference<std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<maze::Maze, (__gnu_cxx::_Lock_policy)2>&)
 [504] std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [382] std::unordered_map<maze::Cell*, unsigned int, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, unsigned int> > >::unordered_map(std::unordered_map<maze::Cell*, unsigned int, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, unsigned int> > > const&) [531] std::remove_reference<std::_Deque_iterator<maze::Cell*, maze::Cell*&, maze::Cell**>&>::type&& std::move<std::_Deque_iterator<maze::Cell*, maze::Cell*&, maze::Cell**>&>(std::_Deque_iterator<maze::Cell*, maze::Cell*&, maze::Cell**>&)
 [487] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [611] std::unordered_map<maze::Cell*, unsigned int, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, unsigned int> > >::unordered_map(unsigned long, std::hash<maze::Cell*> const&, std::equal_to<maze::Cell*> const&, std::allocator<std::pair<maze::Cell* const, unsigned int> > const&) [629] std::remove_reference<std::deque<maze::Cell*, std::allocator<maze::Cell*> >&>::type&& std::move<std::deque<maze::Cell*, std::allocator<maze::Cell*> >&>(std::deque<maze::Cell*, std::allocator<maze::Cell*> >&)
 [557] std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [340] std::unordered_map<maze::Cell*, unsigned int, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, unsigned int> > >::~unordered_map() [630] std::remove_reference<std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >&>::type&& std::move<std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >&>(std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >&)
 [534] std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::_M_check_len(unsigned long, char const*) const [120] std::unordered_map<maze::Cell*, unsigned int, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<std::pair<maze::Cell* const, unsigned int> > >::operator[](maze::Cell* const&) [433] std::remove_reference<std::vector<maze::Cell*, std::allocator<maze::Cell*> >&>::type&& std::move<std::vector<maze::Cell*, std::allocator<maze::Cell*> >&>(std::vector<maze::Cell*, std::allocator<maze::Cell*> >&)
 [397] std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::end() const [217] std::unordered_set<maze::Cell*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<maze::Cell*> >::end() [578] std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&)
 [452] std::vector<maze::Priority_and_cell, std::allocator<maze::Priority_and_cell> >::size() const [128] std::unordered_set<maze::Cell*, std::hash<maze::Cell*>, std::equal_to<maze::Cell*>, std::allocator<maze::Cell*> >::find(maze::Cell* const&) [579] std::stol(std::string const&, unsigned long*, int)
